,PSN1-parental-1,PSN1-parental-2,PSN1-parental-3,PSN1-maintain-1,PSN1-maintain-2,PSN1-maintain-3,PSN1-withdraw-1,PSN1-withdraw-2,PSN1-withdraw-3
XKR6,0.985322415991268,1.06047063076462,1.2315591595325,0.62135101862534,0.48694429249382,0.650314470416265,0.465010893990634,0.612848535849171,0.857573431697928
XKR7,0,0,0,0,0,0,0,0,0
XKR8,2.33373031397251,2.13209165960512,1.92141476931949,2.87345915144466,2.80176397529087,2.75807520216168,2.53042858621839,2.38897168996062,2.26674114223042
XKR9,0,0,0,0,0,0,0,0,0
XKRX,0,0,0,0,0,0,0,0,0
XPA,3.64665652906607,3.61008515522172,3.7855848016371,3.64175831007556,4.59800154760731,3.36785163415091,3.9509167333666,3.84801408906087,4.01633013085709
XPC,5.26210968742183,5.20887529082961,5.28347136485104,5.00924078624087,2.77405357639853,5.03620457910269,5.08810308529255,5.26017774648792,5.27074880200727
XPNPEP1,5.50622219454245,5.67817105770344,5.61547510180481,5.75905708335973,5.32206061992895,5.7554726842056,6.03604796208186,6.03386719592871,5.93516607978933
XPNPEP2,0,0,0,0,0,0,0,0,0
XPNPEP3,4.1452297657276,4.10145434740501,4.13579006018656,4.35745362647421,4.06946952031124,4.21007748771305,4.45889101831185,4.49934741417248,4.54641356607872
XPO1,8.64808893260841,8.56255442140813,8.58022803823674,8.80529104233509,7.729199690105,8.78128629427584,8.97321404698484,9.07952783736394,9.13404882663844
XPO4,5.58193830778221,5.49734076566994,5.48730427322664,5.97874043637427,4.50834655920141,5.94239188494153,5.98844467774182,6.35161644794681,6.19043850407104
XPO5,6.93455739247533,6.8947204771159,6.98004097592923,7.21320244297965,6.89560833192483,7.07239003249187,7.64439358891331,7.51019886224834,7.46452506074138
XPO6,7.70401776594902,7.6710056849178,7.70046249077626,7.45209833913756,7.46355904422082,7.38834704718471,7.94515252170499,7.9014429915275,7.84844168642709
XPO7,7.3439470785717,7.27449527670527,7.24076588003472,7.11000253666583,5.61541983415988,6.91962832070259,7.30026073166553,7.2858898979008,7.26790806341813
XPOT,8.44847570141505,8.39355541129665,8.43300882713931,7.84119484742583,6.14795719442858,7.74107070010948,8.17035233366309,8.26727282052972,8.29501745023978
XPR1,6.14064005356295,6.12371686338655,6.16660428248257,5.62598372868965,3.64896889193292,5.45432650337522,6.00551652495653,5.93616374886495,6.05136643115164
XRCC1,5.86393672933626,5.83883941813451,5.81313173531343,5.60539157587898,6.43128506466294,5.51845145146921,5.69131687994635,5.64685911539467,5.57549148635455
XRCC2,4.7300045104251,4.9686530973828,4.97132627148883,5.39681520029647,4.38553832804228,5.42116252209435,5.53549157016582,5.79403198916396,5.79448475185402
XRCC3,3.89775445359875,3.83726499189745,3.85522312255916,4.82073383719013,6.00330161394628,4.9949413668366,4.72560852933368,4.61517049851438,4.82484378498154
XRCC4,4.37070794350236,4.40510878706459,4.44272917801604,4.5578149213287,4.12536680203798,4.29621710865498,5.04371722650137,5.16980871307331,5.1379435644324
XRCC5,9.07305525138671,9.05383766235144,9.05841537087518,9.44887964442803,9.00592676857882,9.25098853344981,9.39307094793145,9.34756192040108,9.46712709272505
XRCC6,8.56889126473536,8.56090940059084,8.53938193025228,8.9983931549727,9.46851250712063,8.80947993582307,9.0924019835522,8.95611132333408,9.10909993202689
XRCC6BP1,2.64745205186325,2.46792696991925,2.7534319339449,2.29585426057891,3.12058783800257,2.27600138376792,2.54748378985883,2.34834717816329,2.74573495040903
XRN1,5.81421926272617,5.66801896363587,5.67445896935986,5.53784436402899,3.30616080507345,5.49814903546745,5.44964272098221,5.70432575479721,5.74011188368043
XRN2,8.89731242141036,8.90747746977041,8.85978195782138,8.60745358373426,6.55652672212937,8.43565578895461,8.79523203916501,8.71304825933092,8.87052569521098
XRRA1,4.48029718510206,4.34009881226821,4.12329851766647,4.51830580457199,3.58661612249249,4.30143381928934,4.44984845014229,4.41334219903753,4.52678135968665
XXbac-B562F10.12,0,0,0,0,0,0,0,0,0
XXbac-BCX105D18.9,0,0,0,0,0,0,0,0,0
XXbac-BPG181M17.5,0,0,0,0,0,0,0,0,0
XXbac-BPG32J3.20,0,0,0,0,0,0,0,0,0
XXcos-LUCA11.5,0,0,0,0,0,0,0,0,0
XXYLT1,5.06803957197913,4.81151015347962,4.92888985416284,5.4291312344859,4.63698200091545,5.27501920954825,5.46318732997935,5.33485833934422,5.2648354922439
XYLB,4.57804314265259,4.69635373552469,4.49214324493041,4.23118075840007,3.79399083503686,4.23209934491949,5.09971225671211,5.1344055877404,5.17309798384081
XYLT1,0,0,0,0,0,0,0,0,0
XYLT2,5.73351073323269,5.5178357635397,5.57247320224139,5.56330396447763,5.83916962054688,5.61588700229003,5.55670522602887,5.54942028799918,5.44036261541676
YAE1D1,4.01165986015127,3.91486935409189,3.79349047903042,4.26499421164464,4.33901522783203,4.17071137383,4.37060840828345,4.48067333470635,4.46622903597319
YAF2,3.54100758164534,3.78561438064881,3.53516137862447,2.91055553016726,2.62690711987616,2.91605667771412,2.9956627660672,3.55855690238984,3.58465258284761
YAP1,6.83060790435587,6.71606742686727,6.82957549890859,6.7774332159701,4.16857584232788,6.57764186009941,6.48980088407165,6.61827957520319,6.69909631480561
YARS,7.45830384749001,7.50413027384598,7.38704834919844,7.25286158098205,7.22473063861873,7.07315273653854,7.61131993743819,7.50269842283123,7.51646378532104
YARS2,6.07373129581905,6.05526090562107,6.02772875951274,5.75396328232597,5.66529660564641,5.51396442983943,5.91313625853656,5.79024553755573,5.72296096332642
YBEY,2.51635899701446,2.50490053100508,2.30000008175354,2.64306520881768,4.99601827094145,2.75807520216168,2.4236330939655,2.38897168996062,2.09073508804659
YBX1,11.40038871386,11.3925420954543,11.3370105836553,11.0282555870931,10.6868757935587,10.8379098054804,11.3121850584981,11.225551239835,11.4298395285955
YBX2,0,0,0,0,0,0,0,0,0
YBX3,7.68506646642366,7.72439792520837,7.75157800893354,7.65244315209504,7.33433344943716,7.51443690224593,8.10237100942238,7.88200669377496,7.88069896342391
YDJC,5.49320729625275,5.61615842997284,5.65723227075479,5.56330396447763,6.96311956668255,5.4566664409314,6.06150114622681,5.78644912198998,5.48428373614421
YEATS2,6.68463792206459,6.59268884315417,6.59979349599255,6.48022248729893,5.22817437012007,6.47172298850169,6.67288934931027,6.86951409594904,6.81693718256524
YEATS4,4.82309044359544,4.65171528985826,4.70828415390002,4.46942076078401,3.82132450512407,4.23209934491949,4.4407488470136,4.42315546970398,4.92947510088171
YES1,7.82321577219321,7.76258787336135,7.7984911194508,7.57416631035655,6.24703131214033,7.42704611280294,7.81739290467874,7.90626142574014,8.04238673402329
YIF1A,5.43314207902963,5.34764040569871,5.34931056364763,5.81393307160741,7.27872508863984,5.54508440909201,5.62256583118578,5.53817606602395,5.42453617525498
YIF1B,5.85887227608732,5.66801896363587,5.75965497795594,5.47731787709653,6.69595775222976,5.26437300504004,5.5900113220518,5.3270392662178,5.33988019017847
YIPF1,3.74509388060522,3.60157584175473,3.65282113845943,3.69942253286917,4.02313804400252,3.35787120144148,3.148795415689,3.44754733889511,3.52652976386034
YIPF2,4.37070794350236,4.34520491552492,4.2608083511384,4.21149690161568,3.72330132562967,4.22662531444789,4.00130172382406,3.60240305233881,3.91425259148963
YIPF3,5.64605959896343,5.54693491647249,5.43772130155057,5.46073922799859,5.97315423975135,5.30129600080021,5.24531553097989,5.0545817523108,5.16041344955292
YIPF4,5.61235030890661,5.50648561704339,5.53994671913304,5.60539157587898,5.64631674437813,5.42355682689198,5.48548287099177,5.52000101400875,5.42718600142135
YIPF5,5.66165431403575,5.57545872518353,5.60203351548676,5.79917270282637,4.62926971278549,5.69531553286682,5.36559080077068,5.39593062634048,5.47918540992967
YIPF6,5.8159624871395,5.77972273919165,5.72906617970753,5.95081675131411,5.24845401460406,5.79114049690848,5.84923698459066,6.04503201051136,6.04102385785142
YIPF7,0,0,0,0,0,0,0,0,0
YJEFN3,1.85298052250858,2.35095646484253,2.36510594630214,2.68648924297232,4.6446532802011,3.63079829648874,2.58100099221446,3.5496254662103,2.31332198325049
YKT6,6.79658053233548,6.83154134304271,6.7747206025276,7.60372512271698,7.83272449544278,7.47458174603505,7.36241859051764,7.28185067598326,7.28115098400259
YLPM1,7.28223397523208,7.20035535072882,7.18400854999376,7.4796168789481,6.16138858267762,7.38405066541882,7.43695845863715,7.56773312329962,7.62373671184333
YME1L1,7.66102180636021,7.60282705443946,7.60373923421838,7.74776992576664,6.30868748885482,7.55867695804911,7.62494183630337,7.64314222614731,7.79917326739395
YOD1,3.75239492739369,4.0015062979594,3.89250627078102,3.9809705989858,2.35495266683598,3.63079829648874,3.67641625828331,4.11948611709371,3.6128588300863
YPEL1,0,0,0,0,0.48694429249382,0,0,0,0
YPEL2,3.0304095020312,2.85915811040815,2.93593129808599,2.13797745896148,0,2.04671299067787,1.72424042937577,2.2414803590809,1.95041850404133
YPEL3,2.73850255253172,2.98225546395521,2.96422341174658,1.91272436335135,2.71698304265059,2.0955787440782,1.94624403380999,1.64572382376348,1.5446753037062
YPEL4,0.934876117665467,1.33140174658417,0,0,0.184173772204166,0,0,0,0
YPEL5,4.47147607397668,4.60565146547346,4.5352135476749,5.16574645141608,4.73366127061256,4.86708234029899,4.09127792972001,3.87686454695072,4.21954015343424
YRDC,4.75929126872736,4.68431594422219,4.65720830189384,4.84967373786762,5.04321469697319,4.67144506734408,5.15082759213244,5.04189948836601,5.03399888797774
YTHDC1,6.29235077499414,6.32450228279928,6.24796784755244,6.44904309799038,4.91587016586428,6.28814788722281,6.48869756091675,6.51882250327458,6.64548945842186
YTHDC2,5.61635723259631,5.59058726295385,5.70621487650258,5.73167992335534,3.6940263116266,5.72473717572683,5.94887688016013,6.09653273468602,6.05651004560881
YTHDF1,7.46609589549703,7.3500994455809,7.39940422480802,7.25105495836301,7.0113865969795,7.12556424947486,7.49030222368473,7.38084555837658,7.46516985532954
YTHDF2,6.21914754713799,6.24204343425387,6.28769100653742,6.30903457988544,5.98528889072593,6.24953357252241,6.45067351320033,6.40706160235698,6.50957221462589
YTHDF3,5.51483401964361,5.51557286662232,5.37324571207771,5.89020171597994,4.16857584232788,5.92052105452296,5.80382651414049,5.87133470330156,5.9809727311572
YWHAB,8.23314125954434,8.17940810701752,8.14631035871126,8.81122918150117,8.81134280076078,8.55402588892835,8.5826268674391,8.51277733999578,8.6401182820291
YWHAE,9.30237894034051,9.22252662627699,9.21138208127017,9.24160365231042,9.29078525687428,9.02781096587509,9.39895584980921,9.33201937872107,9.54619695478396
YWHAG,8.93630050680865,8.86744587423377,8.94298922476371,8.74815897204039,7.65802388658931,8.56978413943919,8.84522639335395,8.85733029947449,8.88119450432503
YWHAH,6.04874516078326,6.0599270896403,5.9921043862782,6.85639643940216,6.29412853393457,6.59367728036051,6.7876870839773,6.69925603728151,6.8449525478719
YWHAQ,8.81733144359201,8.73025382402297,8.78542203423149,9.1044212251099,8.28329962009664,8.89024946861168,8.98851590720279,8.85574604691684,9.03046640596217
YWHAZ,10.1201045072736,10.0105994181294,10.0372448079525,10.2291019825397,9.30628497221763,10.0215959693119,10.1522382951393,10.1277684666682,10.3092860908919
YY1,7.80006297061959,7.8903416597811,7.86518141266952,7.72712386939131,6.63179090811765,7.65198877454362,7.86621328726051,7.9014429915275,7.86466047826837
YY1AP1,6.19121328634751,6.09520843265006,6.1937407261839,5.59022867086516,3.41781555453514,5.39943306488775,5.93274082082104,5.75376975283171,5.92582759977967
YY2,0.652215998682017,0.726615830964956,0.669434958240718,1.20277286595334,0.00505858021744444,1.18980035622402,1.04780041192191,1.17405159408172,1.03482042595927
ZACN,0,0,0,0,0,0,0,0,0
ZADH2,6.05318604081852,6.02376126017561,6.03441574037477,6.24391342985413,5.68030273870288,6.15327664812135,6.46308541574902,6.55050573250866,6.51580983156919
ZAK,8.60361913609585,8.54795809541437,8.59980284928347,7.34494834624468,5.33159708798274,7.23866092960487,7.42316415846136,7.54375763250245,7.56719821080667
ZAN,0,0,0,0,0,0,0,0,0
ZAP70,0,0,0,0,0,0,0,0,0
ZAR1,0,0,0,0,0,0,0,0,0
ZAR1L,0,0,0,0,0,0,0,0,0
ZBBX,0,0,0,0,0,0,0,0,0
ZBED1,4.85056453714979,4.92498705412735,4.94317447139769,4.9481100897855,4.27125466770427,4.98200384654825,4.60859782728191,4.4034617206924,4.52183127919957
ZBED2,0,0,0,0,0,0,0,0,0
ZBED3,2.70878631971287,2.42998086693823,2.58145654460747,3.8148031115633,1.44784864530637,3.80985539680689,3.18193923860612,2.77349240479268,3.25546446422464
ZBED4,5.52978211400381,5.33998742254178,5.46024475048094,5.4098286066847,3.95072559851284,5.36994178318961,5.869723106514,5.93958639053847,5.76546192244689
ZBED5,5.20737676645194,5.31678183776895,5.28627549803226,5.28118869571178,5.00200295413829,5.23195474093418,5.02557333039381,5.22694916445629,5.15402911368264
ZBED6,4.74837828610575,4.68431594422219,4.84007806595142,3.87234522269836,0,3.49167997657063,3.19282010531843,3.65331784093741,3.77141197012875
ZBED6CL,4.1943054709588,4.34009881226821,4.17867788835673,3.53494367887366,3.325380389812,3.34782124376224,3.96367890680792,4.03241196701113,3.90667734735932
ZBED8,2.96906199026933,2.64399018331253,3.00564772579654,3.18740431588616,2.80176397529087,3.38760772643801,2.79606066819544,2.94677097277401,2.72865114418643
ZBED9,0,0,0,0,0,0,0,0,0
ZBP1,0,0,0,0,0,0,0,0,0
ZBTB1,5.43086869133852,5.40010386827722,5.357333149454,5.52991938371186,3.64896889193292,5.41876423708852,4.84077138761103,4.94645935333235,5.16993729046293
ZBTB10,1.73999510391117,1.37199392625548,1.4868997445088,2.93476690155662,1.76182884924003,2.98251965488813,2.85204538428399,2.75806740148715,3.2673435419927
ZBTB11,5.27484089525102,5.20887529082961,5.22035993227599,5.38588030174782,3.09841423529187,5.28295262130028,5.65833249272126,5.70633639435551,5.87820637847894
ZBTB12,3.06600366074367,3.03376573057544,2.95014670696633,2.09565287039575,1.51634958585206,2.31778949902574,2.70778655548183,2.98702340860152,2.64005909532387
ZBTB14,4.1452297657276,4.03980280536473,4.12955780860173,3.96342488308827,3.02977223380474,3.97566405226932,4.05595793544939,3.99342319844969,4.00927361662641
ZBTB16,0,0,0,0,0,0,0,0,0
ZBTB17,4.52787215534474,4.60138998689914,4.59071062887308,4.27451140127704,5.23834982537726,4.29621710865498,4.44984845014229,4.43290244082041,4.32560385004929
ZBTB18,4.98989101576465,4.84433793074576,4.76164905971704,5.50789851152868,3.84814991912017,5.36496742173178,4.87832673628966,4.89802254554127,4.83685133395435
ZBTB2,4.65407595631837,4.61413684444816,4.46764776264948,4.98625728399762,3.48772308966954,5.00776389894901,5.1169527135214,4.94645935333235,4.97001853359004
ZBTB20,0.52157528695109,0.957537376325109,0.669434958240718,0.43022070756507,0,0.714294248391517,0.14471039102118,0.308486712612005,0.793297613228274
ZBTB21,4.41738583688463,4.30907675948408,4.25509444955874,4.37967140031482,2.80176397529087,4.2211304346806,4.43617743161117,4.44258400223256,4.59435615336987
ZBTB22,3.64665652906607,3.58440514926631,3.61762933547076,3.13612234325292,3.16393811406602,3.15381105753392,2.86570857281591,2.94677097277401,2.90629062999104
ZBTB24,4.16724753822297,4.10747703985044,4.30018428823913,4.38407418925154,3.64896889193292,4.4497595644358,4.58401217533675,4.79975060143196,4.46622903597319
ZBTB25,3.73775569739334,3.76289949733,3.50659013962644,3.80826553706667,3.12058783800257,3.86726855395914,3.87863241420097,4.22423095101086,4.01633013085709
ZBTB26,3.87117268311857,3.87305797641732,3.99890140548788,3.85341838617985,2.80176397529087,3.89514045918135,3.76657144429118,3.84801408906087,3.76304602816432
ZBTB3,1.29628725550531,1.7252518747863,1.9780105794773,1.58577639868552,1.97154979576252,1.77396851033715,1.31010976222998,1.57706100915841,0.919107321104976
ZBTB32,0,0,0,0,0,0,0,0,0
ZBTB33,6.32209552335238,6.3270853431012,6.22768844240702,6.17698249777437,4.91587016586428,6.12854129034027,6.26208463652072,6.30726369889796,6.38289852641068
ZBTB34,3.72296639697551,3.80797716026835,3.6701002747508,3.60451152109959,2.27812373159004,3.75767346274451,3.56357944352767,3.80362692097218,3.72908852614508
ZBTB37,4.09442570205749,3.94208523153394,3.90715386945003,3.67806763212431,2.11098215480078,3.97566405226932,3.53820762470952,4.20729311277247,3.89140647723692
ZBTB38,6.12946823984757,6.04117111186692,6.08037636160962,6.29507490759699,3.41781555453514,6.20985723962537,5.63059095922092,5.8295161369766,5.79243094424877
ZBTB39,4.02979948349585,4.2666482875636,4.16045328066998,3.55850766708205,0.617417866702343,3.72698530625609,4.0439897986902,3.83336958290252,3.91425259148963
ZBTB4,5.99127783924535,5.86039822727553,5.91810280464148,6.07854993890536,5.25347969505129,5.99807267139375,5.59412103605027,5.62576764847547,5.7821178192198
ZBTB40,5.49102668569021,5.60129705049205,5.6441759000324,5.40766784092866,3.99940212223792,5.48445360770458,5.46991224516148,5.84419961232442,5.41655736907852
ZBTB41,4.77729811107249,4.7892024957847,4.88146318090981,4.41021243648984,1.51634958585206,4.17071137383,4.15386750270526,4.71441205494704,4.91821715492398
ZBTB42,3.10074074403084,2.92883775070463,3.20848436063134,2.83538367304696,3.12058783800257,3.0460551445024,2.40503918048799,1.9471863606873,2.24287431595137
ZBTB43,4.37544428303832,4.43893744608246,4.35996800874196,4.69525545169435,2.35495266683598,4.63057891439886,4.28676186910445,4.56729828170484,4.29110847642591
ZBTB44,6.09542415852926,6.14875549621162,6.11233143805567,5.8746414961643,4.48289629206303,5.91712668776093,6.04358092109284,6.2380681759138,6.22891474152316
ZBTB45,4.467045209933,4.18925670384941,4.45274831876747,4.19154076278585,4.4306079307263,4.00153654277664,4.46787726204443,4.21296118283972,3.88370999571214
ZBTB46,5.37283756312154,5.31937874565736,5.38637341040348,3.08295010633841,3.80772240295236,3.16530185001037,4.3513137063037,4.14342877918997,4.21954015343424
ZBTB47,3.75965921174032,3.90106643084855,3.96430090761931,4.30733567773234,3.12058783800257,4.09462474022743,3.98261295352197,4.07660586460376,3.79622259985144
ZBTB48,3.463052635598,3.42956217539772,3.75352162131639,3.60451152109959,5.4057010544428,3.84600546793676,3.67641625828331,3.71852424817763,3.50662321702332
ZBTB49,2.07885584952447,2.0088011414304,2.20835349968475,2.50435296839799,2.11098215480078,2.25464448068143,2.34777482674005,2.75806740148715,2.38048921288714
ZBTB5,4.7113937093467,4.72405735440737,4.46269835881033,4.76443322100468,3.88747537851178,4.65115668418665,4.70675397374018,4.78460527144287,4.74213314249716
ZBTB6,4.17269987510264,4.25584329505891,4.04598897092,3.99830548947745,2.90757129146319,4.15350570496696,3.80962073470818,3.9735264342616,4.2735464778885
ZBTB7A,6.14203046702231,6.07997461954939,6.17721807993215,5.7247536810838,5.64631674437813,5.72667744816665,5.68939735748813,5.53365372376265,5.60621598847999
ZBTB7B,6.00967391474637,5.88514963418133,5.98866525695664,5.13211433420258,4.46567655103452,5.14176626168937,5.1169527135214,5.09811178196419,4.95173082050703
ZBTB7C,0,0,0,0,0,0,0,0,0
ZBTB8A,2.16891068189095,1.24662150810497,1.59940684023916,1.3895349753748,1.64430406831057,1.43735165474055,1.34954011798602,1.0779341771671,1.95041850404133
ZBTB8B,0,0,0,0,0,0,0,0,0
ZBTB8OS,4.73369803353116,4.73576939451416,4.65286922177757,4.90892676292373,6.54837086892106,4.8350648468711,4.97604351315453,4.80351222073786,5.00945366691483
ZBTB9,3.4895084152615,3.79310722200817,3.64410333852039,3.85975496096367,3.09841423529187,3.42632636496635,3.85142258905821,3.93289027566747,3.63136121198154
ZC2HC1A,2.31412858890406,2.10826207226349,2.03246973543555,1.61603677465144,0.737064176262491,1.64858208744449,2.36711659979211,1.97413802568264,2.46544174843411
ZC2HC1B,0,0,0,0,0,0,0,0,0
ZC2HC1C,0.652215998682017,0.0121605622423971,1.27737894639769,1.55486769157764,1.44784864530637,1.09684976868364,1.3879214095664,1.1267931976661,1.62072609091985
ZC3H10,2.44605676201867,1.90197217429999,1.86250777487388,1.73110439211203,1.9219078929802,1.51125189563248,1.46175019121964,1.89172382248225,1.92063990046321
ZC3H11A,7.89836209879868,7.96147842325418,7.88427796525076,7.32161134197983,6.0151863541583,7.30184350156791,7.37262245667462,7.54094374852575,7.48692314498392
ZC3H12A,4.10587111078732,4.18925670384941,3.9216542453952,3.4366393574315,2.80176397529087,3.5098212839635,3.52104175001588,3.19606449612113,3.21922883757896
ZC3H12B,0.772002826923531,1.00992181777658,0.599007602994262,0,0.00505858021744444,0.099388463473986,0.785635591996261,1.30719286296371,1.24164864311711
ZC3H12C,5.4534429518653,5.38282716416612,5.45775943972009,5.72822095874473,3.63363151856783,5.56907343607176,5.48548287099177,5.71634777321957,5.71864118465134
ZC3H12D,0,0,0,0,0,0,0,0,0
ZC3H13,6.45108745121563,6.51439073157525,6.43014868726376,6.70625620484605,4.31036378650888,6.65914499281239,6.70269436978963,6.89794196976136,7.01752311825978
ZC3H14,6.80010768690503,6.71212035992904,6.67981219794923,7.05515033160267,5.85578822946805,6.95067230617084,7.08060035236567,7.02661935116511,7.23350222165347
ZC3H15,7.15785485479491,7.20035535072882,7.12257495634526,7.41385337363658,5.98226478322572,7.20356471307281,7.57487322353759,7.62146330081613,7.84547312523807
ZC3H18,5.97264415892495,5.96692571533019,5.96260709649148,6.65069827398609,5.92041203814207,6.57549027416925,6.83360036967382,6.87845812789323,6.92774777104441
ZC3H3,5.43994082649058,5.2338675750162,5.40197057640942,4.98335842946283,5.1867393102595,4.92906139525238,5.3266026441176,5.07651093832011,5.06835455751257
ZC3H4,6.33187570251072,6.22967202296866,6.27362938840107,6.3878790521553,5.3504829691973,6.30122708661823,6.55976523228609,6.4770370034049,6.46255606815158
ZC3H6,2.85160045490095,3.1197070808076,2.92157442445335,2.23865581585388,0.48694429249382,2.78811587165525,1.69392468026798,1.7739607951266,2.14325112886529
ZC3H7A,5.58398584130645,5.43883343236135,5.5701740456111,5.599724145544,3.91310917521983,5.5162096850766,5.76971402079258,5.78644912198998,5.91831304799319
ZC3H7B,7.14473685404052,7.11996534737084,7.03941990936353,7.76475210606643,6.09574613065412,7.64584975267376,7.59089994002658,7.50154104020071,7.48438089340621
ZC3H8,4.74837828610575,4.71224945526582,4.71662372150237,4.72332585004317,4.44824879301197,4.46378671761657,4.69532181859932,4.84790286418928,4.98088091393249
ZC3HAV1,6.61625565014867,6.58838884526621,6.60541809371209,6.72979772489088,5.50175182384535,6.72953176001946,6.49750061017872,6.66967758653975,6.68366567409853
ZC3HAV1L,4.1996566891762,4.11944751830267,4.23781569490407,4.24576938656552,2.80176397529087,4.23755268371505,4.32187901108449,4.62370640937279,4.14423535019781
ZC3HC1,5.029494377475,4.93179153310737,5.08519716237193,4.76780654485444,5.58384672446118,4.75367151106371,4.84767275014254,4.8909683146316,4.47137327290575
ZC4H2,4.34679016005887,4.08323393001523,4.012512547404,3.68522111182714,2.85563740520399,3.62248556429081,4.38491195556454,4.32711906058129,4.48669683370547
ZCCHC10,3.86445000245672,3.86597006852559,3.65282113845943,3.89102696836827,3.70873807303718,3.78772241213654,4.03796829178399,4.13150711599208,4.20725916312114
ZCCHC11,5.92336273659087,5.96194828848378,5.96260709649148,5.13994547163347,2.11098215480078,4.98200384654825,5.57968552490054,5.59136650988358,5.73584323057177
ZCCHC12,0,0,0,0,0,0,0,0,0
ZCCHC13,0,0,0,0,0,0,0,0,0
ZCCHC14,5.60026232926734,5.57110698650156,5.76368491726832,5.82692781033318,4.09208897900921,5.80222324492387,6.16181916068695,6.16976422003751,6.18104948152574
ZCCHC16,0,0,0,0,0,0,0,0,0
ZCCHC17,4.26236936438893,4.40510878706459,4.19667514566665,4.5262946607889,5.42364721217365,4.60126785135436,4.3513137063037,4.14935287030453,4.23776781935667
ZCCHC18,0.52157528695109,1.24662150810497,0.921095406037547,1.96067653282968,1.97154979576252,2.16590751904834,2.06943518944062,1.83404355731825,1.89023366029381
ZCCHC2,4.45367037845166,4.34520491552492,4.51622975333885,4.08739667090944,2.39188539929078,4.04572610889266,4.09708143286283,4.12550913686011,4.17609137695945
ZCCHC24,7.09535127979219,7.00529746422389,6.98609006069247,6.77072368793259,4.99601827094145,6.51502807193303,6.87556726480357,6.76246296494494,6.85581144160537
ZCCHC3,6.35603995848603,6.38896735634899,6.39810140722145,5.73513061468258,5.45888338596016,5.6853734549701,6.19195943720955,5.99327235493896,5.99175325339145
ZCCHC4,4.02979948349585,3.94880972940324,3.89250627078102,4.16107922760542,3.325380389812,4.08860228358837,4.3513137063037,4.4377513428249,4.23776781935667
ZCCHC5,0,0,0,0,0,0,0,0,0
ZCCHC6,5.64409835340273,5.626680747875,5.59978102484367,5.42058415680575,3.61812933907847,5.39699835347321,5.12265405077312,5.28997924848543,5.28542689901875
ZCCHC7,5.57371898990723,5.52235093692904,5.57247320224139,5.00352914591916,4.78315461946043,4.8915026881443,5.43596974354884,5.41326703401932,5.65676552896281
ZCCHC8,4.66958472220559,4.67217686431656,4.58160810404787,4.12470829547119,2.65756157885046,4.19333765159855,4.4407488470136,4.61517049851438,4.59435615336987
ZCCHC9,4.74105683224054,4.71619616951079,4.75761342157884,4.60761052333599,3.95072559851284,4.6552372500051,4.74791347601322,4.79597914860099,5.04439176417218
ZCRB1,5.9136268372975,5.93341382367158,5.8609398274214,5.74714344971001,5.94857438020002,5.42116252209435,5.47214693549927,5.37585908957265,5.78625192025256
ZCWPW1,1.95775646803278,2.0088011414304,1.9780105794773,1.75849237277273,2.90757129146319,1.71263705665611,1.34954011798602,1.0779341771671,1.24164864311711
ZCWPW2,0,0,0,0,0,0,0,0,0
ZDBF2,2.63170221509698,2.52303794153177,2.40693283015823,3.29419155101107,0,3.38760772643801,2.70778655548183,2.67836711228809,3.00891344862398
ZDHHC1,3.29324059701139,3.24519470571684,3.20848436063134,3.33114363969936,4.27125466770427,3.23238850941561,2.89265277609893,2.86273163463335,2.56504742049948
ZDHHC11,2.05543554826561,2.66047010340724,2.67000524831784,2.23865581585388,3.00614610696792,3.03356992201379,2.85204538428399,3.75783063106104,2.67615132035314
ZDHHC11B,0,0,0,0.842227080968698,1.58174491837863,1.23412228032476,0,0,0
ZDHHC12,4.64233398431071,4.64758791854794,4.59975608222249,4.6225927786365,5.88846194688992,4.57566121785229,4.06190497713,4.11343784673447,3.7879997077192
ZDHHC13,4.81961910005268,4.84793977575358,4.77767966224731,4.68815167604906,3.64896889193292,4.63057891439886,4.65654681472007,4.65319054523477,4.75905897252471
ZDHHC14,2.25367293122171,1.84543693628232,2.36510594630214,2.95857865385161,3.80772240295236,2.72739568154445,3.04453478862316,2.89129215215774,2.89101564418228
ZDHHC15,0,0,0,0,0,0,0,0,0
ZDHHC16,5.1393896847175,5.23936310689006,5.13271177796736,5.53388731552929,5.63865432869304,5.44020661435228,5.52906616644365,5.46406028534546,5.57549148635455
ZDHHC17,5.25184320696923,5.36785208495699,5.38898467615443,4.5578149213287,3.00614610696792,4.75367151106371,4.38964846351897,4.62370640937279,4.70767384894584
ZDHHC18,4.38016512413163,4.41970401943084,4.35463434626868,4.5262946607889,4.57409750035241,4.45912613729575,4.85111109059616,4.58051266919798,4.63618318796412
ZDHHC19,0,0,0,0,0,0,0,0,0
ZDHHC2,4.11155994408918,4.13131949083648,4.4019419682761,4.4776841670785,3.45319271246606,4.47767879868303,3.97632917444196,4.0388088720504,4.15066307696493
ZDHHC20,5.80897691559734,5.68825221145606,5.84960953932967,6.28215878626515,4.12536680203798,6.10188026508564,6.20947805170166,6.26150404734312,6.36504399630804
ZDHHC21,3.92385530054602,3.85884716600393,4.03269147027063,4.0154345609294,2.3170495674998,3.99511178838676,4.01975149127637,4.1728089316613,4.20107924079491
ZDHHC22,0,0,0,0,0,0,0,0,0
